RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
102001,0,United States,country,,57577.84619,57667.47116,57780.57389,58030.55515,58326.39834,58651.41315,58994.52514,59361.78286,59743.13297,60125.7669,60514.53881,60909.18811,61273.39306,61581.69021,61867.06866,62173.84821,62515.99632,62870.36136,63237.54733,63620.22849,64008.24445,64393.12402,64749.72023,65081.15884,65370.50417,65645.0101,65923.1844,66230.56406,66576.15221,66955.62211,67372.58658,67815.0885,68263.85632,68714.0643,69146.8125,69567.44726,69944.88408,70300.87684,70652.15125,71035.12807,71457.31904,71900.8811,72367.1468,72866.3653,73394.07802,73925.56067,74413.15718,74868.72026,75307.48014,75781.68181,76305.85041,76883.52978,77525.76417,78216.0775,78955.23371,79698.79077,80435.72191,81144.27486,81814.02274,82468.28481,83102.91816,83744.48625,84395.79828,85111.66456,85861.35195,86639.7856,87416.943,88194.72299,88957.02811,89678.07218,90341.41937,90945.75693,91467.40187,91956.31669,92444.08497,92962.62788,93474.53439,93935.7778,94315.83622,94630.46989,94872.58772,95084.23397,95245.89978,95384.45983,95488.04994,95580.42253,95654.14631,95725.2654,95745.39817,95704.74327,95579.27346,95437.0739,95256.88302,95054.98538,94798.78895,94522.52573,94188.44913,93803.73888,93360.17498,92873.17964,92353.68494,91795.58021,91191.54537,90507.51079,89800.61106,89100.59166,88399.92991,87688.86508,86976.7547,86357.83609,85784.13106,85237.65161,84680.48803,84138.2833,83634.13165,83150.71173,82701.81424,82332.4653,82123.80647,82026.35461,81982.89264,81932.0066,81918.3557,81965.31597,82001.3115,81948.1494,81715.51612,81360.65953,80907.98639,80431.35396,79935.07164,79465.60209,79017.71143,78603.16327,78211.74486,77805.81281,77382.66864,76973.15446,76637.32959,76362.05874,76129.91054,75902.13525,75707.33638,75534.55602,75423.04738,75450.30158,75571.52775,75786.59647,76110.13232,76490.56194,76892.21581,77124.0191,77418.60288,77682.03818,77983.4132,78269.42227,78630.10692,79009.86025,79481.4751,80044.87821,80753.25149,81500.70076,82124.20033,82794.60694,83384.97749,84063.12188,84532.94054,84953.06779,85303.89408,85722.83704,86105.57387,86576.92864,87146.26147,87751.19318,88368.49966,88863.92078,89247.82734,89425.85451,89668.38449,90020.37411,90390.66859,90698.2998,91052.15497,91575.27759,92238.72187,92878.18362,93517.81777,94145.25303,94782.52417,95432.40749,95941.70298,96490.82824,97096.50767,97770.57224,98210.21804,98581.99645,98939.71589,99476.18081,99833.37268,100215.8386,100606.5537,101186.9562,101805.1321,102438.0145,103061.5497,103653.0982,104196.5443,104708.4309,105141.7544,105587.9225,106120.6373,106734.0293,107421.3964,108116.7203,108859.694,109582.243,110297.2356,110997.6774,111906.4022,112739.2764,113492.8844,113938.2362,114511.5318,115092.7898,115774.5332,116247.1183,116825.358,117416.7112,118152.7037,118943.8813,119829.1403,120599.8344,121208.7675,121722.4089,122195.5613,122652.0977,122998.4175,123527.5216,124237.2757,125102.7775,125975.7972,126898.3779,127881.6779,128876.3409,129519.6123,129873.9182,130290.0167,131262.6792,133012.4975,135086.1675,137297.6426,139262.387,141100.8821,143000.9376,145054.8658,147171.9653,149392.1562,151798.2778,153812.6028,155011.6028,155366.8046,155878.4364,156941.9768,158357.7989,160597.37,163355.8267,166547.9505,169451.4759,171870.2475,174095.5986,175459.9703,175959.8154,175695.4872,175497.8022,175427.4817,175283.1398,174846.2675,174551.3167,174813.6241,175765.7641,177080.2273,178393.3884,179468.4109,180407.5853,181130.2034,181666.6275,182075.5034,182332.6401,182551.1853,183032.7644
394913,1,"New York, NY",msa,NY,122095.1057,122574.5283,123043.5502,124016.8635,125036.931,126175.57,127437.1164,128794.7447,130225.4323,131646.9653,133018.4865,134315.4445,135558.1081,136845.2131,138097.1301,139377.1595,140641.3763,142020.6739,143449.9887,144994.1277,146587.8918,148287.4031,149893.0848,151426.3214,152954.6017,154486.6032,155997.2467,157457.4323,158967.6322,160635.6896,162468.1669,164671.5858,167090.4882,169593.9811,171910.5021,174099.9474,176229.7768,178373.2951,180650.8883,182869.3253,185105.8288,187328.9634,189691.2033,192102.3594,194374.4765,196472.3822,198377.6406,200197.2228,202096.1833,204000.6011,205983.6427,208008.1112,210328.2231,212893.1772,215676.2303,218513.5325,221479.7763,224453.2086,227358.5332,230061.3351,232647.9873,235121.7749,237655.6236,240526.0956,243664.1778,246849.485,249893.4892,252903.4246,255869.7545,258842.9177,261624.3841,264320.3118,266692.967,269006.8501,271041.2509,273002.0065,274758.5794,276420.1077,277635.005,278327.5345,278470.3119,278168.1137,277579.976,276798.563,275981.919,275366.0265,275206.1881,275240.3714,275226.078,274689.0199,273763.924,272705.118,271615.8479,270757.4986,269901.3387,269051.2669,268352.4745,267740.7781,266943.8966,265816.5586,264098.3876,262259.9771,260328.1557,258481.0694,256580.5029,254506.5006,252384.5461,250416.9952,248498.9725,246628.8068,244745.7489,242832.3843,241117.181,239436.0583,237851.0237,236268.1023,234941.0416,233898.0314,233154.9266,232712.3436,232555.9453,232661.7595,232639.7276,232589.7462,232455.9321,232506.5924,232534.1679,232345.8344,231827.7071,230942.2972,229838.3968,228651.9477,227721.3861,226973.1291,226428.0951,225721.4337,224949.5431,223936.9857,222849.134,221779.047,220754.493,219792.8065,218746.096,217761.2428,216878.8376,216332.7801,216203.7044,216257.9059,216462.2598,216522.3015,216669.8566,216307.0169,216055.7542,215699.3669,215742.3785,215881.4133,216389.8678,216946.4201,217429.1681,217860.6371,218538.0764,219509.34,220580.7231,221817.5861,223068.0795,224320.8669,225123.5891,225706.0491,226420.5493,227554.9122,229161.8602,230796.8421,232551.484,233693.5287,234531.7564,234972.6499,235543.1411,236051.8719,236555.9197,236871.8448,236945.2826,236952.3445,237193.3572,237602.6038,238448.8821,239206.5581,240126.5139,241130.7398,242639.5528,244489.1171,246175.9377,247559.9837,248531.6402,249225.7147,249606.7849,250224.647,251141.6206,252390.332,253317.3179,254002.239,254461.3562,255093.54,255953.3427,257319.0408,258697.5694,260367.1342,261981.7104,264004.0769,265673.0383,267182.8811,268315.0139,269568.5115,270788.5939,272432.8183,273978.1388,275569.5708,276987.9364,278294.4515,279996.3878,281757.2565,283879.2367,285753.1054,287875.0235,289853.256,291769.0656,293068.6262,294333.0916,295444.4759,296946.5929,298748.6439,300759.4945,302720.9007,304162.7803,305507.9018,306538.7932,307591.9439,308154.0037,308923.8717,310514.6855,312568.5415,315176.6768,317334.0729,319669.5375,321799.7259,323525.5602,324395.8193,324606.6414,325267.9735,327641.6721,331282.2122,335846.3916,340770.2421,345436.4164,350284.6549,354800.7813,359019.0612,362997.9448,366512.7071,369565.3634,371285.8101,372050.5763,373180.873,375179.723,377695.8283,380816.0203,384703.7761,389708.1852,394577.1511,398939.1492,402692.3215,404924.814,405044.2398,403464.4903,402084.1147,401146.323,400388.4573,400208.0982,400161.3353,401582.2058,403999.7609,407685.6871,411350.7612,414591.0054,417542.6549,420094.2031,422385.4298,424630.8383,427171.7446,429803.3935,433060.6232
753899,2,"Los Angeles, CA",msa,CA,131105.6361,131496.805,132109.7458,133327.4606,134710.3675,136069.3418,137461.4362,138875.4154,140202.9925,141346.4408,142382.7412,143395.0305,144136.7839,144919.8971,145867.603,147283.2392,148785.0675,150256.2843,151752.6762,153269.1595,154724.72,156129.7498,157386.7395,158668.5258,159715.4984,160928.6958,162440.5839,164446.7073,166724.3608,169061.4482,171852.4037,174820.4572,177902.7382,180743.1943,183504.7861,186166.4215,188402.3529,190480.3721,192803.3172,195446.6682,198623.078,201449.7292,204845.8641,208440.616,212464.598,215955.4922,219225.0848,222501.8787,226187.4334,230300.9936,234899.469,240332.7077,246881.7469,253673.3228,260051.3418,265701.5514,271470.8942,277158.2251,281575.0283,285438.0528,288684.4411,292813.6113,297230.5989,301969.4686,306367.0313,310762.165,315643.2087,320979.5717,326477.1963,332245.4763,336867.1835,341100.0562,344767.7121,348116.5017,351306.1398,354064.2913,357293.8714,360132.2536,361966.8482,363474.223,363537.44,363832.1423,363848.0358,364404.4609,364891.5273,365041.5172,364651.6029,364052.7366,362586.0025,360870.0362,357978.1399,354668.2974,350754.1338,346598.245,342989.7406,339053.9332,335469.9287,330759.1923,324872.1122,317050.7204,308240.2447,299696.8783,291449.6576,283857.6865,277657.3817,272121.9861,266651.3881,260114.2854,254571.4272,250652.0017,247837.0307,245121.8927,242392.4288,239346.5757,236774.2597,234959.8161,234022.6133,233584.7256,234091.7801,235865.6848,236982.2596,237011.0216,237125.4726,238274.2238,240162.3114,240366.2613,239478.7069,237408.9324,235358.6431,233370.9728,231504.3891,230564.7469,230048.4608,230149.218,229518.6242,228735.4664,226561.2921,225492.2927,224647.1108,223760.6254,221883.8573,219819.953,219009.8883,218795.451,218534.1278,217584.5641,215877.729,214131.06,213095.2324,213117.1892,214237.106,216502.1443,219930.2772,224098.2272,228692.8537,233471.3269,237291.711,239874.4903,241319.2946,243376.2568,246956.4633,251882.0364,257684.5465,264129.0364,271152.1284,278217.767,284186.5013,289008.1004,291677.1485,293113.8174,293679.9792,295069.4368,296951.1477,298856.4437,300906.858,303554.7285,307502.871,311795.4006,316150.375,319942.9923,322237.4317,323208.4917,323196.6303,323541.3389,324406.5293,325762.1194,326818.8095,326836.9096,325907.8748,324518.7734,322592.349,320604.8146,322502.641,328712.285,337350.1192,344267.1974,349068.91,353118.0003,354035.2835,352276.9297,348357.2594,345778.1401,345361.9915,346803.3628,352807.576,361898.4796,372746.1638,381140.6566,387135.0801,391770.2212,393201.4734,393289.4882,392789.5394,394796.6468,397703.4864,401228.9231,406487.6739,413537.7379,421125.7893,427308.905,432214.7396,436041.0301,440183.1095,445466.3349,452039.14,458713.3654,463879.9851,467274.9823,466302.8739,462070.927,456250.4701,452236.3846,449946.1353,448741.7461,449710.2305,453167.169,458485.0834,464028.3465,469271.0247,474226.458,477008.7874,477810.9674,477525.5118,477719.4985,477137.3007,475644.8309,476071.4369,480185.4777,488180.8081,497553.0119,507835.2723,517840.3862,524467.503,528497.9942,530333.5295,534479.5732,540542.219,548323.2017,556909.7795,564065.8784,570282.279,576128.4805,582840.8306,590203.9103,598286.7573,607515.8467,617776.7153,627052.4278,634430.2158,639214.2438,642098.5095,642522.7885,641432.4718,640096.1749,639277.9465,638241.2721,632522.264,624071.726,616335.3294,614088.697,616725.6187,622068.0091,629984.8939,639385.2072,648945.1232,657144.9073,663913.6731,668799.358,669564.8355,667159.914
394463,3,"Chicago, IL",msa,IL,77366.2948,77435.8742,77572.08547,77887.44113,78266.05653,78695.78111,79168.18857,79835.97467,80629.32494,81588.51922,82304.74784,82879.64323,83263.2317,83665.80241,84090.4864,84533.06642,85063.79002,85618.29398,86165.67315,86839.46755,87592.09299,88504.03394,89150.62853,89635.80159,89919.32515,90306.11972,90760.30039,91170.98118,91619.20381,92076.90974,92653.7065,93376.978,94177.63818,95072.15463,95661.19611,96170.4554,96529.64348,97022.80074,97494.01123,98018.10394,98514.32391,98995.78636,99436.59773,100039.2557,100793.1261,101670.7482,102331.9449,102848.2202,103312.7363,103845.7599,104379.0862,104947.9827,105582.2528,106348.8225,107108.2929,107967.1883,108803.1921,109744.2137,110527.9278,111273.0059,111891.9518,112639.8978,113424.2529,114277.616,115120.3073,115983.8443,116795.8213,117664.158,118607.4404,119646.8217,120447.3897,121122.5467,121658.608,122294.1439,122959.9799,123582.0357,124223.5146,124704.3184,125102.7268,125408.4369,125670.1585,125881.5991,126084.6834,126349.7576,126711.2001,127087.0044,127406.2039,127597.1053,127666.3609,127636.3763,127513.5386,127366.4293,127084.2662,126778.4915,126453.6237,126074.7167,125651.8742,124771.4344,124387.4856,123646.8137,123480.9237,122619.4765,122077.7695,120874.4588,119876.0505,118465.0434,117162.5811,115580.5655,113774.1531,112314.2914,110901.2833,110056.451,109007.799,108140.6656,107245.9232,106422.2278,105291.961,104204.7273,103179.2288,102666.8583,102185.7151,101977.6026,101486.8157,101578.6164,101384.3449,101575.2468,100796.0326,100101.1246,99004.33162,98110.1491,96833.05559,95564.33975,94368.04355,93411.50706,92733.87338,91977.96069,91434.62174,90725.28435,90316.76286,89730.78664,89151.85978,88141.14654,87326.82174,86304.44896,85626.88455,84972.94509,84535.15256,84102.34022,83768.88884,83678.70693,83759.94557,83715.71312,83631.93466,83360.29557,82909.65127,82510.9543,82489.68989,82838.14313,83283.36006,83941.88758,84582.53527,85537.31772,86347.82521,87394.44291,88396.86425,89712.55398,90976.79924,92220.10693,93094.25818,93973.56566,94773.31839,95612.33287,96451.93299,97334.12227,98322.12523,99239.49652,100054.0009,100767.1626,101454.1542,101978.3312,102272.414,102296.3297,102544.9929,102949.5828,103736.7258,104480.6147,105308.138,106012.7864,106713.267,107591.0997,108418.0853,109245.2624,110072.7997,110993.3722,111754.0435,112532.1701,113374.8285,114295.8405,114846.7645,115281.2728,115692.0036,116330.69,117098.2325,118106.1649,119183.2472,120244.2581,121267.4782,122008.2397,122591.1752,122881.6474,123253.5646,123736.1153,124584.97,125618.7668,126809.8729,127979.2755,129178.221,130287.5122,131570.686,132659.6783,133529.7341,133757.522,134036.9089,134286.8833,134679.8154,134929.7962,135340.3544,135968.5847,136884.8797,137987.0933,139033.2987,139849.7132,140265.3708,140465.8446,140446.7031,140406.0349,140199.6336,140224.296,140477.2521,141105.0848,142062.6877,143276.8817,144547.7816,145565.2994,145890.958,145682.7285,145271.8504,145330.1415,146273.5674,147846.479,149934.0335,152020.0815,154113.2526,156507.6253,159058.0995,161427.4073,163326.8447,165008.0668,166294.6151,166862.3058,166654.7437,166484.2019,166830.1098,167826.689,169884.6964,172915.0109,176522.9393,179686.4888,181605.0156,182839.5265,183096.839,182785.4354,181958.5522,181396.04,181171.32,181020.9942,180690.3354,180759.8277,181429.6332,182800.0865,184386.0012,186077.6746,187796.8423,189583.614,191116.4735,192395.3588,193313.5766,193971.657,194460.3648,195500.3342
394514,4,"Dallas, TX",msa,TX,67652.73647,67672.74167,67686.31712,67755.5703,67872.1664,68009.51173,68164.90876,68380.25673,68633.15977,68910.56672,69177.64294,69463.6274,69627.953,69535.9638,69395.90785,69335.51555,69440.73083,69524.5474,69607.75334,69782.80899,69956.5465,70106.15396,70182.95999,70256.04159,70306.2963,70414.88905,70576.31778,70836.05934,71115.67565,71501.74545,71884.20921,72278.15421,72595.16906,72883.50176,73140.97717,73370.96565,73557.01259,73685.94926,73825.8379,73964.18437,74091.16974,74222.48717,74322.51906,74460.70024,74607.91355,74794.23042,74960.25897,75019.1391,75320.96682,75953.9554,,78123.79943,78887.74983,79320.7539,79565.06312,79853.17266,80124.15665,80386.00767,80585.77719,80741.40071,81098.96167,81348.89375,81561.97205,81681.2615,81913.42289,82198.73568,82411.50454,82614.49633,82824.04983,82900.80149,82984.1883,82974.48862,82990.52942,83100.91004,83252.15246,83533.78767,83867.30846,84215.68541,84455.15026,84574.51739,84725.67157,85113.70975,85455.36921,85793.59046,85765.37638,85596.22083,85351.48148,85391.03357,85614.1796,85881.16223,86118.27105,86362.92,86686.15799,86919.82748,87074.22077,87186.83625,86859.72461,86278.91851,85490.5899,85007.12978,84653.54523,84394.93089,84228.0363,83910.00184,83407.00937,82747.50236,82134.77214,81697.59705,81342.30929,81258.28822,81250.50265,81372.63013,81471.64704,81485.48305,81494.39795,81363.78797,81279.88563,81193.67215,81364.02342,81556.44285,81582.70828,81472.06327,81301.30417,81347.24572,81396.70123,81460.40618,81273.67772,80876.37244,80300.17048,79759.50628,79261.74659,78945.85678,78675.20492,78354.86717,78010.58333,77596.30177,77273.37186,76924.64625,76758.94554,76611.69069,76574.08141,76502.05216,76444.07393,76267.53251,76073.80452,76144.85351,76395.09001,76778.87173,77192.35935,77785.4667,78513.63361,79109.53808,79636.80076,80048.16494,80386.48633,80655.46315,81060.31571,81602.42344,82190.84225,82775.04152,83590.24279,84607.25769,85605.09925,86476.85856,87176.35903,87952.79333,88684.04633,89477.70167,90252.49506,90993.13404,91689.64419,92355.08933,93156.759,94048.60516,95065.67329,95929.51705,96699.56429,97300.35024,98109.23731,98977.53909,99844.31548,100724.1431,101585.0933,102477.6466,103374.7616,104427.5012,105770.4622,107220.749,108739.2921,110181.6573,111525.0499,112884.7496,114260.8163,115743.7331,116987.2501,118279.2533,119480.8264,120734.0333,121863.834,123034.9649,124410.9821,125914.7422,127660.339,129303.384,131003.314,132504.5245,134035.6491,135582.7692,137044.6947,138414.0955,139633.7024,140867.3879,142217.6784,143625.6851,145135.501,146704.3145,148370.7249,150154.2778,152105.5021,153837.9213,155377.2104,156470.5058,157552.3095,158505.3573,159495.4973,160360.6186,161304.461,162374.1011,163621.8576,164757.0888,165728.3264,166352.936,166818.462,167231.6948,167615.3506,168120.4711,168691.4117,169555.8216,170596.7834,171815.2872,173324.8855,174900.3146,176399.041,177270.7536,177412.2892,177225.8897,177440.13,178419.2074,180216.517,182445.0607,185099.4646,187779.6359,190674.6361,193830.5526,197339.8832,200889.7818,204501.1224,208009.6043,210676.678,212088.7654,212739.5824,213907.7564,216221.6285,219184.1151,224324.3876,230970.1493,238671.5001,245483.5796,251063.3386,255693.7294,258608.6995,259747.3501,259587.8111,259104.114,258490.7723,257392.416,255575.725,253829.7526,252789.2422,252561.0043,252973.371,253662.0162,254391.6489,255289.2392,255860.6614,256286.411,256156.2941,255964.4573,256183.0549,256830.4531
394692,5,"Houston, TX",msa,TX,66513.23775,66530.91456,66492.45309,66528.4574,66557.45988,66665.52525,66793.00492,66978.69837,67208.88704,67395.60182,67699.23978,68017.38877,68190.85791,68191.15619,67979.7289,67863.37696,67840.75253,67953.77733,68094.82268,68162.41713,68276.80468,68438.63816,68617.28274,68760.06724,68835.05794,68915.00429,69109.47229,69442.0618,69830.63483,70180.61195,70525.59505,70895.21988,71234.0283,71501.16232,71734.61721,71945.56913,72162.1121,72310.27732,72495.46445,72651.61981,72832.51473,73000.34169,73164.39565,73350.71778,73498.66048,73648.10957,73764.57858,73931.21252,74159.02483,74616.34985,75411.98427,76188.41997,76994.84829,77405.37743,77945.68954,78358.46526,78887.54881,79387.82876,79851.41319,80359.57343,80808.68822,81243.82486,81580.24562,81879.63401,82079.73251,82255.80909,82381.97066,82478.44876,82547.30992,82579.83211,82711.17111,82841.72973,82975.59953,82984.72631,83035.17529,83179.30312,83533.13866,83894.97061,84282.62908,84629.03206,85038.55004,85477.65711,85900.91736,86312.25538,86598.99076,86680.98798,86633.97989,86728.3854,86969.80017,87315.81438,87553.0005,87814.34576,88057.6371,88303.16694,88526.45111,88734.07246,88645.60307,88424.67924,88126.59325,87995.65444,87811.43869,87572.23636,87305.48654,86897.59993,86383.587,85929.1756,85451.43622,84954.63481,84397.08978,84139.27724,84013.17986,83993.04634,84012.49847,84164.15462,84392.92671,84506.06422,84449.75422,84262.21801,84195.09487,84258.92272,84309.95715,84352.11488,84472.24786,84710.57602,84927.72086,84944.64806,84614.104,83988.13028,83327.58286,82785.98942,82414.9602,82078.66841,81722.27215,81344.29264,80847.41937,80390.02304,79996.03675,79756.20846,79651.33848,79578.44566,79494.17402,79342.44773,78973.56597,78635.16198,78474.30979,78606.12806,78781.50414,78902.58406,79004.39674,79224.55781,79593.47294,79946.98118,80204.51624,80277.04313,80341.52856,80428.93633,80635.21395,80905.28356,81398.85291,82025.26941,82909.0558,83914.62166,84909.94679,85913.15139,86678.49247,87572.41653,88407.15128,89350.0669,90268.69634,91196.32189,92206.19674,93240.81534,94388.17554,95452.27929,96622.89581,97680.5339,98594.73819,99294.76559,100177.1075,101308.1451,102574.0964,103838.7185,105092.0739,106271.7621,107266.7946,108179.8922,109129.2948,110162.1734,111130.1341,112014.0076,112754.3938,113623.2593,114660.6906,115812.0275,116579.6402,117194.837,117690.053,118350.3187,118856.1137,119397.7703,120037.7519,120839.8622,121817.4047,122746.8543,123600.9114,124224.7307,124863.3425,125609.2313,126272.6521,126886.2326,127372.6448,127934.6849,128572.7996,129268.3218,130036.1509,130714.0717,131331.2005,131921.0728,132799.8683,133695.5352,134613.1346,135358.1215,136179.1503,136974.7902,137906.7733,138876.6575,139913.736,140904.47,141868.9392,142780.9784,143604.6516,144229.8893,144875.4356,145454.8078,145994.6894,146453.0672,146969.0637,147687.2524,148548.0944,149430.8393,150305.3121,151164.8464,151974.0428,152572.1384,152749.36,152854.5618,153246.5632,154190.6805,155556.4079,157213.7464,159144.6837,161050.6765,162984.4292,165003.9521,167264.9495,169635.9687,172173.1086,174842.9148,176806.5018,177775.7195,178089.0437,178935.3866,180615.1478,182723.6187,186156.328,190377.4618,195421.3472,199796.0623,203472.466,206444.4809,208560.3389,209789.514,210365.6512,210765.5322,211002.6713,210541.7071,209324.6371,208049.5619,207340.5028,207288.531,207719.8595,208462.8196,209142.7516,209815.7061,210113.2891,210267.0401,210177.1735,210119.2945,210395.9502,210795.7983
